threshold,auc,tp,fp,tn,fn,accuracy,precision,recall,fpr
0.484,0.5603010258143252,50559.0,24310.0,6373.0,4824.0,0.6615,0.6753,0.9129,0.7923
0.485,0.5607804632571618,50502.0,24249.0,6434.0,4881.0,0.6615,0.6756,0.9119,0.7903
0.486,0.5618827043063722,50375.0,24111.0,6572.0,5008.0,0.6617,0.6763,0.9096,0.7858
0.487,0.5624676353347834,50299.0,24033.0,6650.0,5084.0,0.6617,0.6767,0.9082,0.7833
0.488,0.5627773004103829,50225.0,23973.0,6710.0,5158.0,0.6615,0.6769,0.9069,0.7813
0.489,0.5632565118800238,50177.0,23917.0,6766.0,5206.0,0.6616,0.6772,0.906,0.7795
0.49,0.5637471897239272,50105.0,23847.0,6836.0,5278.0,0.6616,0.6775,0.9047,0.7772
0.491,0.5642506424092821,50029.0,23774.0,6909.0,5354.0,0.6616,0.6779,0.9033,0.7748
0.492,0.5647457449731281,49925.0,23686.0,6997.0,5458.0,0.6614,0.6782,0.9014,0.772
0.493,0.5654976054612034,49835.0,23590.0,7093.0,5548.0,0.6614,0.6787,0.8998,0.7688
0.494,0.5659623290477982,49715.0,23495.0,7188.0,5668.0,0.6612,0.6791,0.8977,0.7657
0.495,0.5668084427203811,49621.0,23391.0,7292.0,5762.0,0.6613,0.6796,0.896,0.7623
0.496,0.567927384012609,49550.0,23283.0,7400.0,5833.0,0.6617,0.6803,0.8947,0.7588
0.497,0.5686323438816261,49453.0,23186.0,7497.0,5930.0,0.6617,0.6808,0.8929,0.7557
0.498,0.5693619495407632,49384.0,23103.0,7580.0,5999.0,0.6619,0.6813,0.8917,0.753
0.499,0.5701080768417074,49306.0,23014.0,7669.0,6077.0,0.662,0.6818,0.8903,0.7501
0.5,0.5709519781543191,49228.0,22919.0,7764.0,6155.0,0.6622,0.6823,0.8889,0.747
0.501,0.571522373927699,49154.0,22843.0,7840.0,6229.0,0.6622,0.6827,0.8875,0.7445
0.502,0.5723231214216081,49064.0,22744.0,7939.0,6319.0,0.6623,0.6833,0.8859,0.7413
0.503,0.5727398145231665,48982.0,22673.0,8010.0,6401.0,0.6622,0.6836,0.8844,0.7389
0.504,0.5731316358614092,48881.0,22593.0,8090.0,6502.0,0.6619,0.6839,0.8826,0.7363
0.505,0.5739652006657365,48782.0,22487.0,8196.0,6601.0,0.662,0.6845,0.8808,0.7329
0.506,0.574775202173937,48684.0,22383.0,8300.0,6699.0,0.6621,0.685,0.879,0.7295
0.507,0.57530090968823,48587.0,22297.0,8386.0,6796.0,0.662,0.6854,0.8773,0.7267
0.508,0.5759961635965645,48516.0,22215.0,8468.0,6867.0,0.6621,0.6859,0.876,0.724
0.509,0.5764333511134812,48411.0,22130.0,8553.0,6972.0,0.6619,0.6863,0.8741,0.7212
0.51,0.5775754984994147,48209.0,21948.0,8735.0,7174.0,0.6616,0.6872,0.8705,0.7153
0.511,0.57832383816033,48115.0,21850.0,8833.0,7268.0,0.6617,0.6877,0.8688,0.7121
0.512,0.5789237563901637,48019.0,21760.0,8923.0,7364.0,0.6616,0.6882,0.867,0.7092
0.513,0.5796414911006321,47918.0,21660.0,9023.0,7465.0,0.6616,0.6887,0.8652,0.7059
0.514,0.5802638901325996,47792.0,21552.0,9131.0,7591.0,0.6614,0.6892,0.8629,0.7024
0.515,0.5809294903552549,47604.0,21407.0,9276.0,7779.0,0.6609,0.6898,0.8595,0.6977
0.516,0.5815338333050311,47476.0,21299.0,9384.0,7907.0,0.6607,0.6903,0.8572,0.6942
0.517,0.5822423140012082,47383.0,21204.0,9479.0,8000.0,0.6607,0.6908,0.8556,0.6911
0.518,0.5828323476691488,47248.0,21093.0,9590.0,8135.0,0.6604,0.6914,0.8531,0.6874
0.519,0.5835685904081997,47131.0,20983.0,9700.0,8252.0,0.6603,0.6919,0.851,0.6839
0.52,0.5845492681764198,47014.0,20858.0,9825.0,8369.0,0.6604,0.6927,0.8489,0.6798
0.521,0.5854471591343948,46877.0,20727.0,9956.0,8506.0,0.6603,0.6934,0.8464,0.6755
0.522,0.5862851486586647,46746.0,20603.0,10080.0,8637.0,0.6603,0.6941,0.844,0.6715
0.523,0.5869436598550148,46624.0,20495.0,10188.0,8759.0,0.6601,0.6946,0.8418,0.668
0.524,0.5873559756086157,46500.0,20401.0,10282.0,8883.0,0.6597,0.6951,0.8396,0.6649
0.525,0.5880270356732215,46383.0,20295.0,10388.0,9000.0,0.6596,0.6956,0.8375,0.6614
0.526,0.5893069946367715,46245.0,20140.0,10543.0,9138.0,0.6598,0.6966,0.835,0.6564
0.527,0.5905340938209366,46121.0,19996.0,10687.0,9262.0,0.6601,0.6976,0.8328,0.6517
0.528,0.5909142701837062,45979.0,19894.0,10789.0,9404.0,0.6596,0.698,0.8302,0.6484
0.529,0.5915232164546356,45884.0,19804.0,10879.0,9499.0,0.6595,0.6985,0.8285,0.6454
0.53,0.5919403615025852,45784.0,19723.0,10960.0,9599.0,0.6593,0.6989,0.8267,0.6428
0.531,0.5926415745712468,45692.0,19629.0,11054.0,9691.0,0.6593,0.6995,0.825,0.6397
0.532,0.5931366771350928,45588.0,19541.0,11142.0,9795.0,0.6591,0.7,0.8231,0.6369
0.533,0.5938249367610922,45435.0,19414.0,11269.0,9948.0,0.6588,0.7006,0.8204,0.6327
0.534,0.5944103197358948,45341.0,19326.0,11357.0,10042.0,0.6588,0.7011,0.8187,0.6299
0.535,0.5948944078718694,45243.0,19242.0,11441.0,10140.0,0.6586,0.7016,0.8169,0.6271
0.536,0.5955584262821552,45118.0,19132.0,11551.0,10265.0,0.6584,0.7022,0.8147,0.6235
0.537,0.5961499943904802,44994.0,19027.0,11656.0,10389.0,0.6582,0.7028,0.8124,0.6201
0.538,0.5968450696976042,44858.0,18909.0,11774.0,10525.0,0.658,0.7035,0.81,0.6163
0.539,0.5984517146969369,44545.0,18637.0,12046.0,10838.0,0.6575,0.705,0.8043,0.6074
0.54,0.5989745793036567,44417.0,18534.0,12149.0,10966.0,0.6572,0.7056,0.802,0.604
0.541,0.5997511329538371,44281.0,18411.0,12272.0,11102.0,0.6571,0.7063,0.7995,0.6
0.542,0.6003418445413646,44119.0,18285.0,12398.0,11264.0,0.6567,0.707,0.7966,0.5959
0.543,0.6004888262760318,43962.0,18189.0,12494.0,11421.0,0.656,0.7073,0.7938,0.5928
0.544,0.6039565779817148,43153.0,17528.0,13155.0,12230.0,0.6542,0.7111,0.7792,0.5713
0.545,0.6047494273005064,43017.0,17404.0,13279.0,12366.0,0.6541,0.712,0.7767,0.5672
0.546,0.605478176438846,42910.0,17300.0,13383.0,12473.0,0.6541,0.7127,0.7748,0.5638
0.547,0.6061197140469979,42815.0,17208.0,13475.0,12568.0,0.654,0.7133,0.7731,0.5608
0.548,0.6066377967313541,42589.0,17051.0,13632.0,12794.0,0.6532,0.7141,0.769,0.5557
0.549,0.6072601957633217,42463.0,16943.0,13740.0,12920.0,0.653,0.7148,0.7667,0.5522
0.55,0.6084009873100815,42315.0,16791.0,13892.0,13068.0,0.6531,0.7159,0.764,0.5472
0.551,0.6089051652870082,42138.0,16662.0,14021.0,13245.0,0.6525,0.7166,0.7608,0.543
0.552,0.6096944937786398,41998.0,16536.0,14147.0,13385.0,0.6523,0.7175,0.7583,0.5389
0.553,0.6112694513335325,41649.0,16246.0,14437.0,13734.0,0.6517,0.7194,0.752,0.5295
0.554,0.611949586811219,41459.0,16099.0,14584.0,13924.0,0.6512,0.7203,0.7486,0.5247
0.555,0.6129402912572873,41159.0,15872.0,14811.0,14224.0,0.6503,0.7217,0.7432,0.5173
0.556,0.6135441822606723,41049.0,15774.0,14909.0,14334.0,0.6502,0.7224,0.7412,0.5141
0.557,0.6141121870728703,40926.0,15671.0,15012.0,14457.0,0.6499,0.7231,0.739,0.5107
0.558,0.6144315581091524,40826.0,15596.0,15087.0,14557.0,0.6497,0.7236,0.7372,0.5083
0.559,0.6152799315136915,40642.0,15442.0,15241.0,14741.0,0.6493,0.7247,0.7338,0.5033
0.56,0.6159260724429967,40580.0,15368.0,15315.0,14803.0,0.6494,0.7253,0.7327,0.5009
0.561,0.61605057337553,40453.0,15290.0,15393.0,14930.0,0.6489,0.7257,0.7304,0.4983
0.562,0.6168850420726399,40318.0,15164.0,15519.0,15065.0,0.6488,0.7267,0.728,0.4942
0.563,0.6172584027542851,40159.0,15053.0,15630.0,15224.0,0.6482,0.7274,0.7251,0.4906
0.564,0.6176497721461366,40076.0,14983.0,15700.0,15307.0,0.6481,0.7279,0.7236,0.4883
0.565,0.6178747113967002,39915.0,14880.0,15803.0,15468.0,0.6474,0.7284,0.7207,0.485
0.566,0.6188684847235373,39637.0,14665.0,16018.0,15746.0,0.6467,0.7299,0.7157,0.478
0.567,0.6194963909694405,39508.0,14555.0,16128.0,15875.0,0.6464,0.7308,0.7134,0.4744
0.568,0.6200555937137385,39375.0,14447.0,16236.0,16008.0,0.6461,0.7316,0.711,0.4708
0.569,0.6204439415968063,39196.0,14324.0,16359.0,16187.0,0.6455,0.7324,0.7077,0.4668
0.57,0.6210899039249007,39069.0,14214.0,16469.0,16314.0,0.6453,0.7332,0.7054,0.4633
0.571,0.6213179120562331,38930.0,14123.0,16560.0,16453.0,0.6447,0.7338,0.7029,0.4603
0.572,0.6219859032400701,38791.0,14005.0,16678.0,16592.0,0.6445,0.7347,0.7004,0.4564
0.573,0.6226252758602357,38638.0,13881.0,16802.0,16745.0,0.6442,0.7357,0.6977,0.4524
0.574,0.6230593944963837,38511.0,13784.0,16899.0,16872.0,0.6438,0.7364,0.6954,0.4492
0.575,0.6235107126939252,38348.0,13666.0,17017.0,17035.0,0.6433,0.7373,0.6924,0.4454
0.576,0.6239706543581562,38130.0,13517.0,17166.0,17253.0,0.6425,0.7383,0.6885,0.4405
0.577,0.6247174595786871,38025.0,13413.0,17270.0,17358.0,0.6425,0.7392,0.6866,0.4371
0.578,0.6252478177861183,37887.0,13304.0,17379.0,17496.0,0.6421,0.7401,0.6841,0.4336
0.579,0.6260316390638143,37750.0,13180.0,17503.0,17633.0,0.642,0.7412,0.6816,0.4296
0.58,0.626492841823249,37626.0,13083.0,17600.0,17757.0,0.6417,0.742,0.6794,0.4264
0.581,0.6268706272248367,37435.0,12954.0,17729.0,17948.0,0.6409,0.7429,0.6759,0.4222
0.582,0.6273335903978514,37313.0,12858.0,17825.0,18070.0,0.6406,0.7437,0.6737,0.4191
0.583,0.6278815527410826,37195.0,12759.0,17924.0,18188.0,0.6404,0.7446,0.6716,0.4158
0.584,0.627941953493164,37097.0,12701.0,17982.0,18286.0,0.64,0.7449,0.6698,0.4139
0.585,0.6281412956888399,37018.0,12645.0,18038.0,18365.0,0.6397,0.7454,0.6684,0.4121
0.586,0.6285286923071401,36949.0,12583.0,18100.0,18434.0,0.6396,0.746,0.6672,0.4101
0.587,0.6290989094793096,36810.0,12471.0,18212.0,18573.0,0.6393,0.7469,0.6646,0.4064
0.588,0.6294689279350052,36712.0,12394.0,18289.0,18671.0,0.6391,0.7476,0.6629,0.4039
0.589,0.62960620370899,36581.0,12313.0,18370.0,18802.0,0.6385,0.7482,0.6605,0.4013
0.59,0.6298401236286642,36495.0,12251.0,18432.0,18888.0,0.6382,0.7487,0.659,0.3993
0.591,0.6300148200342203,36388.0,12181.0,18502.0,18995.0,0.6378,0.7492,0.657,0.397
0.592,0.630386598903496,36292.0,12105.0,18578.0,19091.0,0.6375,0.7499,0.6553,0.3945
0.593,0.6308019835378658,36190.0,12023.0,18660.0,19193.0,0.6373,0.7506,0.6534,0.3918
0.594,0.6309368209786834,36084.0,11956.0,18727.0,19299.0,0.6368,0.7511,0.6515,0.3897
0.595,0.6311643771636246,35963.0,11875.0,18808.0,19420.0,0.6364,0.7518,0.6494,0.387
0.596,0.63167514484848,35812.0,11760.0,18923.0,19571.0,0.636,0.7528,0.6466,0.3833
0.597,0.632104386818294,35735.0,11691.0,18992.0,19648.0,0.6359,0.7535,0.6452,0.381
0.598,0.6321817611585736,35610.0,11617.0,19066.0,19773.0,0.6353,0.754,0.643,0.3786
0.599,0.6326473412659658,35528.0,11543.0,19140.0,19855.0,0.6352,0.7548,0.6415,0.3762
0.6,0.6327755889988549,35396.0,11462.0,19221.0,19987.0,0.6346,0.7554,0.6391,0.3736
0.601,0.6330051315705717,35268.0,11377.0,19306.0,20115.0,0.6341,0.7561,0.6368,0.3708
0.602,0.6332196869408658,35160.0,11304.0,19379.0,20223.0,0.6337,0.7567,0.6349,0.3684
0.603,0.6333864377993192,35081.0,11250.0,19433.0,20302.0,0.6334,0.7572,0.6334,0.3667
0.604,0.6336005412232223,34991.0,11187.0,19496.0,20392.0,0.6331,0.7577,0.6318,0.3646
0.605,0.6336470846398593,34868.0,11116.0,19567.0,20515.0,0.6325,0.7583,0.6296,0.3623
0.606,0.6336555295053381,34748.0,11049.0,19634.0,20635.0,0.6319,0.7587,0.6274,0.3601
0.607,0.6336576106360837,34593.0,10963.0,19720.0,20790.0,0.6311,0.7594,0.6246,0.3573
0.608,0.6336986468387852,34473.0,10894.0,19789.0,20910.0,0.6305,0.7599,0.6224,0.3551
0.609,0.6339711172560089,34366.0,10818.0,19865.0,21017.0,0.6301,0.7606,0.6205,0.3526
0.61,0.6341440532479847,34257.0,10747.0,19936.0,21126.0,0.6297,0.7612,0.6185,0.3503
0.611,0.6342833154087452,34119.0,10662.0,20021.0,21264.0,0.6291,0.7619,0.6161,0.3475
0.612,0.6342754646056128,33999.0,10596.0,20087.0,21384.0,0.6284,0.7624,0.6139,0.3453
0.613,0.6343828133487373,33834.0,10498.0,20185.0,21549.0,0.6276,0.7632,0.6109,0.3421
0.614,0.6348583253900077,33717.0,10404.0,20279.0,21666.0,0.6274,0.7642,0.6088,0.3391
0.615,0.634866544282291,33606.0,10342.0,20341.0,21777.0,0.6268,0.7647,0.6068,0.3371
0.616,0.6346395821596961,33487.0,10290.0,20393.0,21896.0,0.626,0.7649,0.6046,0.3354
0.617,0.6349948393871652,33400.0,10220.0,20463.0,21983.0,0.6258,0.7657,0.6031,0.3331
0.618,0.634993804265157,33297.0,10163.0,20520.0,22086.0,0.6253,0.7662,0.6012,0.3312
0.619,0.6352136408761911,33195.0,10093.0,20590.0,22188.0,0.6249,0.7668,0.5994,0.3289
0.62,0.6352810832825926,33105.0,10039.0,20644.0,22278.0,0.6245,0.7673,0.5977,0.3272
0.621,0.6352740890002574,33023.0,9994.0,20689.0,22360.0,0.6241,0.7677,0.5963,0.3257
0.622,0.6353159817237564,32941.0,9946.0,20737.0,22442.0,0.6237,0.7681,0.5948,0.3242
0.623,0.635539113188755,32852.0,9883.0,20800.0,22531.0,0.6234,0.7687,0.5932,0.3221
0.624,0.6356422158131477,32784.0,9839.0,20844.0,22599.0,0.6231,0.7692,0.592,0.3207
0.625,0.6357748408939943,32694.0,9781.0,20902.0,22689.0,0.6227,0.7697,0.5903,0.3188
0.626,0.6359112127751965,32599.0,9720.0,20963.0,22784.0,0.6223,0.7703,0.5886,0.3168
0.627,0.6360856832075568,32501.0,9655.0,21028.0,22882.0,0.622,0.771,0.5868,0.3147
0.628,0.6364539412496726,32401.0,9577.0,21106.0,22982.0,0.6217,0.7719,0.585,0.3121
0.629,0.6367264116668963,32294.0,9501.0,21182.0,23089.0,0.6213,0.7727,0.5831,0.3097
0.63,0.637060543931405,32183.0,9419.0,21264.0,23200.0,0.621,0.7736,0.5811,0.307
0.631,0.6369615088245338,32089.0,9373.0,21310.0,23294.0,0.6204,0.7739,0.5794,0.3055
0.632,0.6371859487567212,32020.0,9321.0,21362.0,23363.0,0.6202,0.7745,0.5782,0.3038
0.633,0.6373621796026614,31924.0,9257.0,21426.0,23459.0,0.6199,0.7752,0.5764,0.3017
0.634,0.637353650879942,31831.0,9206.0,21477.0,23552.0,0.6194,0.7757,0.5747,0.3
0.635,0.6374895708147531,31754.0,9155.0,21528.0,23629.0,0.6191,0.7762,0.5734,0.2984
0.636,0.6372802128279581,31655.0,9113.0,21570.0,23728.0,0.6184,0.7765,0.5716,0.297
0.637,0.6375652321134375,31553.0,9039.0,21644.0,23830.0,0.6181,0.7773,0.5697,0.2946
0.638,0.6377817738705074,31438.0,8962.0,21721.0,23945.0,0.6177,0.7782,0.5676,0.2921
0.639,0.6376959655514786,31322.0,8903.0,21780.0,24061.0,0.617,0.7787,0.5656,0.2902
0.64,0.6377222405259528,31213.0,8841.0,21842.0,24170.0,0.6164,0.7793,0.5636,0.2881
0.641,0.6375928264418302,31103.0,8788.0,21895.0,24280.0,0.6158,0.7797,0.5616,0.2864
0.642,0.637546651114344,30995.0,8731.0,21952.0,24388.0,0.6152,0.7802,0.5596,0.2846
0.643,0.6376048395064541,30913.0,8682.0,22001.0,24470.0,0.6148,0.7807,0.5582,0.283
0.644,0.6374047355339506,30806.0,8635.0,22048.0,24577.0,0.6141,0.7811,0.5562,0.2814
0.645,0.6373799111426199,30713.0,8585.0,22098.0,24670.0,0.6136,0.7815,0.5546,0.2798
0.646,0.6375195778777866,30631.0,8531.0,22152.0,24752.0,0.6133,0.7822,0.5531,0.278
0.647,0.6374870339125491,30557.0,8492.0,22191.0,24826.0,0.6129,0.7825,0.5517,0.2768
0.648,0.6374128705689932,30482.0,8455.0,22228.0,24901.0,0.6124,0.7829,0.5504,0.2756
0.649,0.6374803129753946,30392.0,8401.0,22282.0,24991.0,0.612,0.7834,0.5488,0.2738
0.65,0.6375063619766734,30292.0,8344.0,22339.0,25091.0,0.6115,0.784,0.547,0.2719
0.651,0.6373646249974906,30168.0,8284.0,22399.0,25215.0,0.6108,0.7846,0.5447,0.27
0.652,0.6376985312888038,30066.0,8207.0,22476.0,25317.0,0.6105,0.7856,0.5429,0.2675
0.653,0.6374405122693709,29958.0,8163.0,22520.0,25425.0,0.6097,0.7859,0.5409,0.266
0.654,0.6374427720013273,29868.0,8113.0,22570.0,25515.0,0.6093,0.7864,0.5393,0.2644
0.655,0.6375804523497182,29793.0,8063.0,22620.0,25590.0,0.609,0.787,0.5379,0.2628
0.656,0.6374646696278441,29717.0,8028.0,22655.0,25666.0,0.6085,0.7873,0.5366,0.2616
0.657,0.6375155903924387,29636.0,7980.0,22703.0,25747.0,0.6081,0.7879,0.5351,0.2601
0.658,0.6374412010756872,29570.0,7948.0,22735.0,25813.0,0.6077,0.7882,0.5339,0.259
0.659,0.6374447692748323,29500.0,7909.0,22774.0,25883.0,0.6074,0.7886,0.5327,0.2578
0.66,0.6376502966040308,29391.0,7836.0,22847.0,25992.0,0.607,0.7895,0.5307,0.2554
0.661,0.6373865917694517,29221.0,7758.0,22925.0,26162.0,0.6059,0.7902,0.5276,0.2528
0.662,0.6373203739729983,29118.0,7705.0,22978.0,26265.0,0.6053,0.7908,0.5258,0.2511
0.663,0.6372680135119896,29040.0,7665.0,23018.0,26343.0,0.6049,0.7912,0.5243,0.2498
0.664,0.6368864448247906,28949.0,7638.0,23045.0,26434.0,0.6041,0.7912,0.5227,0.2489
0.665,0.6369820538484721,28891.0,7600.0,23083.0,26492.0,0.6039,0.7917,0.5217,0.2477
0.666,0.6367669626745461,28804.0,7565.0,23118.0,26579.0,0.6033,0.792,0.5201,0.2466
0.667,0.6367595164458199,28740.0,7530.0,23153.0,26643.0,0.6029,0.7924,0.5189,0.2454
0.668,0.636864153510597,28683.0,7492.0,23191.0,26700.0,0.6027,0.7929,0.5179,0.2442
0.669,0.6366563299641865,28595.0,7456.0,23227.0,26788.0,0.6021,0.7932,0.5163,0.243
0.67,0.6364938725964501,28503.0,7415.0,23268.0,26880.0,0.6015,0.7936,0.5147,0.2417
0.671,0.6365573422293002,28427.0,7369.0,23314.0,26956.0,0.6012,0.7941,0.5133,0.2402
0.672,0.6364882341532888,28367.0,7340.0,23343.0,27016.0,0.6008,0.7944,0.5122,0.2392
0.673,0.6363235644255809,28291.0,7308.0,23375.0,27092.0,0.6003,0.7947,0.5108,0.2382
0.674,0.6363055557153746,28215.0,7267.0,23416.0,27168.0,0.5999,0.7952,0.5095,0.2368
0.675,0.636086717741093,28133.0,7235.0,23448.0,27250.0,0.5993,0.7954,0.508,0.2358
0.676,0.6361589894418432,28067.0,7194.0,23489.0,27316.0,0.599,0.796,0.5068,0.2345
0.677,0.6359938677677441,28009.0,7172.0,23511.0,27374.0,0.5986,0.7961,0.5057,0.2337
0.678,0.6359881819525979,27947.0,7138.0,23545.0,27436.0,0.5983,0.7966,0.5046,0.2326
0.679,0.6359318487180378,27883.0,7106.0,23577.0,27500.0,0.5979,0.7969,0.5035,0.2316
0.68,0.6358651789751933,27798.0,7063.0,23620.0,27585.0,0.5974,0.7974,0.5019,0.2302
0.681,0.6356315797726848,27727.0,7038.0,23645.0,27656.0,0.5969,0.7976,0.5006,0.2294
0.682,0.6356534300272167,27650.0,6994.0,23689.0,27733.0,0.5965,0.7981,0.4993,0.2279
0.683,0.6355032955545401,27572.0,6960.0,23723.0,27811.0,0.596,0.7984,0.4978,0.2268
0.684,0.6352967804753185,27504.0,6935.0,23748.0,27879.0,0.5955,0.7986,0.4966,0.226
0.685,0.6349788600221804,27402.0,6898.0,23785.0,27981.0,0.5947,0.7989,0.4948,0.2248
0.686,0.6346384587669084,27330.0,6879.0,23804.0,28053.0,0.5941,0.7989,0.4935,0.2242
0.687,0.6345024076028719,27268.0,6853.0,23830.0,28115.0,0.5937,0.7992,0.4924,0.2233
0.688,0.6344370463272162,27203.0,6821.0,23862.0,28180.0,0.5933,0.7995,0.4912,0.2223
0.689,0.6343820215598449,27159.0,6800.0,23883.0,28224.0,0.5931,0.7998,0.4904,0.2216
0.69,0.6341845345217189,27092.0,6775.0,23908.0,28291.0,0.5926,0.8,0.4892,0.2208
0.691,0.6339687654282059,27032.0,6755.0,23928.0,28351.0,0.5921,0.8001,0.4881,0.2202
0.692,0.6339324746626127,26963.0,6719.0,23964.0,28420.0,0.5917,0.8005,0.4868,0.219
0.693,0.6339501261703978,26909.0,6688.0,23995.0,28474.0,0.5915,0.8009,0.4859,0.218
0.694,0.6338616535450063,26827.0,6648.0,24035.0,28556.0,0.591,0.8014,0.4844,0.2167
0.695,0.6336245335153379,26752.0,6621.0,24062.0,28631.0,0.5904,0.8016,0.483,0.2158
0.696,0.6333693574034779,26675.0,6594.0,24089.0,28708.0,0.5898,0.8018,0.4816,0.2149
0.697,0.6332112773836989,26625.0,6576.0,24107.0,28758.0,0.5895,0.8019,0.4807,0.2143
0.698,0.6331492109620075,26573.0,6551.0,24132.0,28810.0,0.5891,0.8022,0.4798,0.2135
0.699,0.6328794995951164,26498.0,6526.0,24157.0,28885.0,0.5886,0.8024,0.4785,0.2127
0.7,0.6327198851349529,26437.0,6502.0,24181.0,28946.0,0.5881,0.8026,0.4773,0.2119
0.701,0.6325243844836026,26363.0,6473.0,24210.0,29020.0,0.5876,0.8029,0.476,0.211
0.702,0.6323740240377304,26294.0,6444.0,24239.0,29089.0,0.5871,0.8032,0.4748,0.21
0.703,0.6322597757562408,26229.0,6415.0,24268.0,29154.0,0.5867,0.8035,0.4736,0.2091
0.704,0.63212571097898,26160.0,6385.0,24298.0,29223.0,0.5863,0.8038,0.4723,0.2081
0.705,0.6319394643419207,26078.0,6351.0,24332.0,29305.0,0.5857,0.8042,0.4709,0.207
0.706,0.6317353875958661,25985.0,6312.0,24371.0,29398.0,0.5851,0.8046,0.4692,0.2057
0.707,0.6315253516894843,25913.0,6285.0,24398.0,29470.0,0.5846,0.8048,0.4679,0.2048
0.708,0.6314837796831513,25838.0,6246.0,24437.0,29545.0,0.5841,0.8053,0.4665,0.2036
0.709,0.6315232340734832,25781.0,6212.0,24471.0,29602.0,0.5839,0.8058,0.4655,0.2025
0.71,0.6315265762994325,25720.0,6178.0,24505.0,29663.0,0.5836,0.8063,0.4644,0.2013
0.711,0.6314215820322343,25647.0,6144.0,24539.0,29736.0,0.5831,0.8067,0.4631,0.2002
0.712,0.6311212657148962,25565.0,6117.0,24566.0,29818.0,0.5825,0.8069,0.4616,0.1994
0.713,0.6308590479487163,25480.0,6086.0,24597.0,29903.0,0.5818,0.8072,0.4601,0.1984
0.714,0.6304468743110705,25382.0,6057.0,24626.0,30001.0,0.581,0.8073,0.4583,0.1974
0.715,0.6302150355221419,25313.0,6033.0,24650.0,30070.0,0.5805,0.8075,0.4571,0.1966
0.716,0.629838748075683,25228.0,6009.0,24674.0,30155.0,0.5798,0.8076,0.4555,0.1958
0.717,0.6295853323774031,25153.0,5983.0,24700.0,30230.0,0.5792,0.8078,0.4542,0.195
0.718,0.629292735633972,25052.0,5945.0,24738.0,30331.0,0.5785,0.8082,0.4523,0.1938
0.719,0.6290179689995364,24962.0,5912.0,24771.0,30421.0,0.5778,0.8085,0.4507,0.1927
0.72,0.6288969050369224,24880.0,5874.0,24809.0,30503.0,0.5773,0.809,0.4492,0.1914
0.721,0.6287685734467928,24799.0,5837.0,24846.0,30584.0,0.5768,0.8095,0.4478,0.1902
0.722,0.6286186649473119,24712.0,5798.0,24885.0,30671.0,0.5763,0.81,0.4462,0.189
0.723,0.6281989977089549,24624.0,5775.0,24908.0,30759.0,0.5755,0.81,0.4446,0.1882
0.724,0.6280814545735008,24546.0,5739.0,24944.0,30837.0,0.575,0.8105,0.4432,0.187
0.725,0.6277848850565184,24459.0,5709.0,24974.0,30924.0,0.5744,0.8108,0.4416,0.1861
0.726,0.6276241881023619,24369.0,5669.0,25014.0,31014.0,0.5738,0.8113,0.44,0.1848
0.727,0.6273985344469558,24270.0,5628.0,25055.0,31113.0,0.5731,0.8118,0.4382,0.1834
0.728,0.627134556267196,24183.0,5596.0,25087.0,31200.0,0.5725,0.8121,0.4367,0.1824
0.729,0.6268542824188248,24096.0,5565.0,25118.0,31287.0,0.5718,0.8124,0.4351,0.1814
0.73,0.6265612337290024,24013.0,5537.0,25146.0,31370.0,0.5712,0.8126,0.4336,0.1805
0.731,0.6263423957547207,23931.0,5505.0,25178.0,31452.0,0.5706,0.813,0.4321,0.1794
0.732,0.6258110971692514,23818.0,5475.0,25208.0,31565.0,0.5696,0.8131,0.4301,0.1784
0.733,0.625265263328751,23707.0,5447.0,25236.0,31676.0,0.5687,0.8132,0.4281,0.1775
0.734,0.6248645560653677,23585.0,5404.0,25279.0,31798.0,0.5678,0.8136,0.4259,0.1761
0.735,0.6246371419963817,23484.0,5362.0,25321.0,31899.0,0.5671,0.8141,0.424,0.1748
0.736,0.6242322359862515,23385.0,5332.0,25351.0,31998.0,0.5663,0.8143,0.4222,0.1738
0.737,0.6239070479055977,23284.0,5296.0,25387.0,32099.0,0.5655,0.8147,0.4204,0.1726
0.738,0.623516677150499,23183.0,5264.0,25419.0,32200.0,0.5647,0.815,0.4186,0.1716
0.739,0.6234176420436275,23089.0,5218.0,25465.0,32294.0,0.5641,0.8157,0.4169,0.1701
0.74,0.6230598626257511,22988.0,5184.0,25499.0,32395.0,0.5634,0.816,0.4151,0.169
0.741,0.6227311537179374,22883.0,5146.0,25537.0,32500.0,0.5626,0.8164,0.4132,0.1677
0.742,0.6223826283143523,22774.0,5107.0,25576.0,32609.0,0.5618,0.8168,0.4112,0.1664
0.743,0.621946665407384,22686.0,5085.0,25598.0,32697.0,0.561,0.8169,0.4096,0.1657
0.744,0.6216901808283354,22589.0,5047.0,25636.0,32794.0,0.5603,0.8174,0.4079,0.1645
0.745,0.6212766987235008,22471.0,5007.0,25676.0,32912.0,0.5594,0.8178,0.4057,0.1632
0.746,0.6209915955807808,22360.0,4963.0,25720.0,33023.0,0.5586,0.8184,0.4037,0.1618
0.747,0.6207190413063166,22254.0,4921.0,25762.0,33129.0,0.5579,0.8189,0.4018,0.1604
0.748,0.6205151905334574,22152.0,4877.0,25806.0,33231.0,0.5572,0.8196,0.4,0.1589
0.749,0.620153890288421,22047.0,4841.0,25842.0,33336.0,0.5564,0.82,0.3981,0.1578
